region_bld,urt,clim,year,value
C-EEU-ROU,rur,Zone_4A Mixed Humid,2025,0.08702654160492135
C-EEU-ROU,rur,Zone_4A Mixed Humid,2030,0.08528550872604553
C-EEU-ROU,rur,Zone_4A Mixed Humid,2035,0.08349190402385283
C-EEU-ROU,rur,Zone_4A Mixed Humid,2040,0.08165392579024659
C-EEU-ROU,rur,Zone_4A Mixed Humid,2045,0.07978168859254096
C-EEU-ROU,rur,Zone_4A Mixed Humid,2050,0.07788672481846143
C-EEU-ROU,rur,Zone_4A Mixed Humid,2055,0.07598154936944626
C-EEU-ROU,rur,Zone_4A Mixed Humid,2060,0.07407928294515899
C-EEU-ROU,rur,Zone_4A Mixed Humid,2065,0.07219333649656004
C-EEU-ROU,rur,Zone_4A Mixed Humid,2070,0.07033716721612321
C-EEU-ROU,rur,Zone_4A Mixed Humid,2075,0.06852412492760679
C-EEU-ROU,rur,Zone_4A Mixed Humid,2080,0.06676741650376469
C-EEU-ROU,rur,Zone_4A Mixed Humid,2085,0.06508022380659899
C-EEU-ROU,rur,Zone_4A Mixed Humid,2090,0.06347601540350545
C-EEU-ROU,rur,Zone_4A Mixed Humid,2095,0.06196909052780032
C-EEU-ROU,rur,Zone_4A Mixed Humid,2100,0.06057538091933943
C-EEU-ROU,rur,Zone_5A Cool Humid,2010,0.1445128047832782
C-EEU-ROU,rur,Zone_5A Cool Humid,2015,0.1422308577262412
C-EEU-ROU,rur,Zone_5A Cool Humid,2020,0.1400477160076153
C-EEU-ROU,rur,Zone_5A Cool Humid,2025,0.13756292444180226
C-EEU-ROU,rur,Zone_5A Cool Humid,2030,0.13481890002243638
C-EEU-ROU,rur,Zone_5A Cool Humid,2035,0.13185782270838217
C-EEU-ROU,rur,Zone_5A Cool Humid,2040,0.12872142721691182
C-EEU-ROU,rur,Zone_5A Cool Humid,2045,0.1254507899798392
C-EEU-ROU,rur,Zone_5A Cool Humid,2050,0.12208611054649546
C-EEU-ROU,rur,Zone_5A Cool Humid,2055,0.11866649010881822
C-EEU-ROU,rur,Zone_5A Cool Humid,2060,0.11522971442547057
C-EEU-ROU,rur,Zone_5A Cool Humid,2065,0.11181205462767636
C-EEU-ROU,rur,Zone_5A Cool Humid,2070,0.10844810750375167
C-EEU-ROU,rur,Zone_5A Cool Humid,2075,0.10517070693093321
C-EEU-ROU,rur,Zone_5A Cool Humid,2080,0.10201094967028873
C-EEU-ROU,rur,Zone_5A Cool Humid,2085,0.098998390356478
C-EEU-ROU,rur,Zone_5A Cool Humid,2090,0.09616146939643015
C-EEU-ROU,rur,Zone_5A Cool Humid,2095,0.09352823904754962
C-EEU-ROU,rur,Zone_5A Cool Humid,2100,0.09112744080403115
C-EEU-ROU,rur,Zone_6A Cold Humid,2010,0.026676819090239
C-EEU-ROU,rur,Zone_6A Cold Humid,2015,0.026169901405892107
C-EEU-ROU,rur,Zone_6A Cold Humid,2020,0.025593583023778614
C-EEU-ROU,rur,Zone_6A Cold Humid,2025,0.024960986382934768
C-EEU-ROU,rur,Zone_6A Cold Humid,2030,0.02428115571541429
C-EEU-ROU,rur,Zone_6A Cold Humid,2035,0.023563146019083034
C-EEU-ROU,rur,Zone_6A Cold Humid,2040,0.022816016561039112
C-EEU-ROU,rur,Zone_6A Cold Humid,2045,0.02204882483103402
C-EEU-ROU,rur,Zone_6A Cold Humid,2050,0.02127062087046804
C-EEU-ROU,rur,Zone_6A Cold Humid,2055,0.020490441997200716
C-EEU-ROU,rur,Zone_6A Cold Humid,2060,0.01971730805936369
C-EEU-ROU,rur,Zone_6A Cold Humid,2065,0.018960217490156
C-EEU-ROU,rur,Zone_6A Cold Humid,2070,0.01822814460464874
C-EEU-ROU,rur,Zone_6A Cold Humid,2075,0.01753003877671834
C-EEU-ROU,rur,Zone_6A Cold Humid,2080,0.016874826345096537
C-EEU-ROU,rur,Zone_6A Cold Humid,2085,0.01627141628841052
C-EEU-ROU,rur,Zone_6A Cold Humid,2090,0.01572871081868524
C-EEU-ROU,rur,Zone_6A Cold Humid,2095,0.015255621977032702
C-EEU-ROU,rur,Zone_6A Cold Humid,2100,0.014861094951829443
C-EEU-ROU,sub,Zone_4A Mixed Humid,2010,0.04138249661955598
C-EEU-ROU,sub,Zone_4A Mixed Humid,2015,0.04068560124248634
C-EEU-ROU,sub,Zone_4A Mixed Humid,2020,0.03983806565410729
C-EEU-ROU,sub,Zone_4A Mixed Humid,2025,0.038901970381445994
C-EEU-ROU,sub,Zone_4A Mixed Humid,2030,0.0378939761983888
C-EEU-ROU,sub,Zone_4A Mixed Humid,2035,0.036830759187248784
C-EEU-ROU,sub,Zone_4A Mixed Humid,2040,0.03572897446299362
C-EEU-ROU,sub,Zone_4A Mixed Humid,2045,0.03460522300688586
C-EEU-ROU,sub,Zone_4A Mixed Humid,2050,0.03347602172705666
C-EEU-ROU,sub,Zone_4A Mixed Humid,2055,0.03235777789487115
C-EEU-ROU,sub,Zone_4A Mixed Humid,2060,0.03126677031649817
C-EEU-ROU,sub,Zone_4A Mixed Humid,2065,0.03021914099097435
C-EEU-ROU,sub,Zone_4A Mixed Humid,2070,0.029230902472565712
C-EEU-ROU,sub,Zone_4A Mixed Humid,2075,0.028317967416293815
C-EEU-ROU,sub,Zone_4A Mixed Humid,2080,0.027496207322423707
C-EEU-ROU,sub,Zone_4A Mixed Humid,2085,0.026781546530131078
C-EEU-ROU,sub,Zone_4A Mixed Humid,2090,0.026190094106392947
C-EEU-ROU,sub,Zone_4A Mixed Humid,2095,0.02573830966132714
C-EEU-ROU,sub,Zone_4A Mixed Humid,2100,0.025443189277698022
C-EEU-ROU,sub,Zone_5A Cool Humid,2010,0.07916550613543301
C-EEU-ROU,sub,Zone_5A Cool Humid,2015,0.07801727906571974
C-EEU-ROU,sub,Zone_5A Cool Humid,2020,0.07675507723948265
C-EEU-ROU,sub,Zone_5A Cool Humid,2025,0.07530642978572955
C-EEU-ROU,sub,Zone_5A Cool Humid,2030,0.0737016832135146
C-EEU-ROU,sub,Zone_5A Cool Humid,2035,0.07197115798917253
C-EEU-ROU,sub,Zone_5A Cool Humid,2040,0.07014511743150756
C-EEU-ROU,sub,Zone_5A Cool Humid,2045,0.06825373807299122
C-EEU-ROU,sub,Zone_5A Cool Humid,2050,0.0663270819717552
C-EEU-ROU,sub,Zone_5A Cool Humid,2055,0.06439507244756586
C-EEU-ROU,sub,Zone_5A Cool Humid,2060,0.062487475932620946
C-EEU-ROU,sub,Zone_5A Cool Humid,2065,0.060633894072876365
C-EEU-ROU,sub,Zone_5A Cool Humid,2070,0.05886377177456186
C-EEU-ROU,sub,Zone_5A Cool Humid,2075,0.05720642826827298
C-EEU-ROU,sub,Zone_5A Cool Humid,2080,0.0556911189090863
C-EEU-ROU,sub,Zone_5A Cool Humid,2085,0.05434713451186096
C-EEU-ROU,sub,Zone_5A Cool Humid,2090,0.05320394152049778
C-EEU-ROU,sub,Zone_5A Cool Humid,2095,0.05229135936610287
C-EEU-ROU,sub,Zone_5A Cool Humid,2100,0.05163976090002003
C-EEU-ROU,sub,Zone_6A Cold Humid,2010,0.02058741424865698
C-EEU-ROU,sub,Zone_6A Cold Humid,2015,0.020326866622056544
C-EEU-ROU,sub,Zone_6A Cold Humid,2020,0.020069807215858215
C-EEU-ROU,sub,Zone_6A Cold Humid,2025,0.01975794182884058
C-EEU-ROU,sub,Zone_6A Cold Humid,2030,0.0193982123069652
C-EEU-ROU,sub,Zone_6A Cold Humid,2035,0.018997560171298056
C-EEU-ROU,sub,Zone_6A Cold Humid,2040,0.018562921399445875
C-EEU-ROU,sub,Zone_6A Cold Humid,2045,0.018101222369989803
C-EEU-ROU,sub,Zone_6A Cold Humid,2050,0.017619377191124008
C-EEU-ROU,sub,Zone_6A Cold Humid,2055,0.017124286836678417
C-EEU-ROU,sub,Zone_6A Cold Humid,2060,0.016622840722001007
C-EEU-ROU,sub,Zone_6A Cold Humid,2065,0.016121921547201833
C-EEU-ROU,sub,Zone_6A Cold Humid,2070,0.01562841436760455
C-EEU-ROU,sub,Zone_6A Cold Humid,2075,0.015149220837695656
C-EEU-ROU,sub,Zone_6A Cold Humid,2080,0.014691279296035937
C-EEU-ROU,sub,Zone_6A Cold Humid,2085,0.014261590675286234
C-EEU-ROU,sub,Zone_6A Cold Humid,2090,0.013867249022720424
C-EEU-ROU,sub,Zone_6A Cold Humid,2095,0.013515473708714693
C-EEU-ROU,sub,Zone_6A Cold Humid,2100,0.013213638424845894
C-EEU-ROU,urb,Zone_4A Mixed Humid,2010,0.733441691733569
C-EEU-ROU,urb,Zone_4A Mixed Humid,2015,0.704402606596949
C-EEU-ROU,urb,Zone_4A Mixed Humid,2020,0.6696856810832799
C-EEU-ROU,urb,Zone_4A Mixed Humid,2025,0.6343094824146726
C-EEU-ROU,urb,Zone_4A Mixed Humid,2030,0.5986213358445643
C-EEU-ROU,urb,Zone_4A Mixed Humid,2035,0.5629678217544837
C-EEU-ROU,urb,Zone_4A Mixed Humid,2040,0.5276943798808368
C-EEU-ROU,urb,Zone_4A Mixed Humid,2045,0.493144815483512
C-EEU-ROU,urb,Zone_4A Mixed Humid,2050,0.4596606935502783
C-EEU-ROU,urb,Zone_4A Mixed Humid,2055,0.4275806189981248
C-EEU-ROU,urb,Zone_4A Mixed Humid,2060,0.39723942513640625
C-EEU-ROU,urb,Zone_4A Mixed Humid,2065,0.3689673357702376
C-EEU-ROU,urb,Zone_4A Mixed Humid,2070,0.3430892342736811
C-EEU-ROU,urb,Zone_4A Mixed Humid,2075,0.31992426703596444
C-EEU-ROU,urb,Zone_4A Mixed Humid,2080,0.2997861169406752
C-EEU-ROU,urb,Zone_4A Mixed Humid,2085,0.2829843676955107
C-EEU-ROU,urb,Zone_4A Mixed Humid,2090,0.269827369479196
C-EEU-ROU,urb,Zone_4A Mixed Humid,2095,0.2606268110988755
C-EEU-ROU,urb,Zone_4A Mixed Humid,2100,0.25570372571665634
C-EEU-ROU,urb,Zone_5A Cool Humid,2010,0.06105038700642516
C-EEU-ROU,urb,Zone_5A Cool Humid,2015,0.05927761692997715
C-EEU-ROU,urb,Zone_5A Cool Humid,2020,0.057641872403525446
C-EEU-ROU,urb,Zone_5A Cool Humid,2025,0.05588871975188648
C-EEU-ROU,urb,Zone_5A Cool Humid,2030,0.05404238684678834
C-EEU-ROU,urb,Zone_5A Cool Humid,2035,0.05212707055351863
C-EEU-ROU,urb,Zone_5A Cool Humid,2040,0.050166903393756165
C-EEU-ROU,urb,Zone_5A Cool Humid,2045,0.04818591334722684
C-EEU-ROU,urb,Zone_5A Cool Humid,2050,0.04620797549603965
C-EEU-ROU,urb,Zone_5A Cool Humid,2055,0.044256755098767864
C-EEU-ROU,urb,Zone_5A Cool Humid,2060,0.042355643488058224
C-EEU-ROU,urb,Zone_5A Cool Humid,2065,0.040527691410425726
C-EEU-ROU,urb,Zone_5A Cool Humid,2070,0.03879554955151411
C-EEU-ROU,urb,Zone_5A Cool Humid,2075,0.037181433157304725
C-EEU-ROU,urb,Zone_5A Cool Humid,2080,0.03570713603640944
C-EEU-ROU,urb,Zone_5A Cool Humid,2085,0.03439412606737699
C-EEU-ROU,urb,Zone_5A Cool Humid,2090,0.03326375420048279
C-EEU-ROU,urb,Zone_5A Cool Humid,2095,0.03233759423197361
C-EEU-ROU,urb,Zone_5A Cool Humid,2100,0.03163789513920954
C-EEU-ROU,urb,Zone_6A Cold Humid,2010,0.0013655499067338629
C-EEU-ROU,urb,Zone_6A Cold Humid,2015,0.001333624018751935
C-EEU-ROU,urb,Zone_6A Cold Humid,2020,0.0013135702167998025
C-EEU-ROU,urb,Zone_6A Cold Humid,2025,0.001291589519889444
C-EEU-ROU,urb,Zone_6A Cold Humid,2030,0.0012680074656544334
C-EEU-ROU,urb,Zone_6A Cold Humid,2035,0.0012431426102607111
C-EEU-ROU,urb,Zone_6A Cold Humid,2040,0.0012173039734643895
C-EEU-ROU,urb,Zone_6A Cold Humid,2045,0.0011907878018533736
C-EEU-ROU,urb,Zone_6A Cold Humid,2050,0.001163873586612098
C-EEU-ROU,urb,Zone_6A Cold Humid,2055,0.0011368193623549352
C-EEU-ROU,urb,Zone_6A Cold Humid,2060,0.0011098564913476054
C-EEU-ROU,urb,Zone_6A Cold Humid,2065,0.001083184443899119
C-EEU-ROU,urb,Zone_6A Cold Humid,2070,0.0010569665565073755
C-EEU-ROU,urb,Zone_6A Cold Humid,2075,0.00103132838301646
C-EEU-ROU,urb,Zone_6A Cold Humid,2080,0.001006360953485133
C-EEU-ROU,urb,Zone_6A Cold Humid,2085,0.0009821317481376634
C-EEU-ROU,urb,Zone_6A Cold Humid,2090,0.0009587059752718239
C-EEU-ROU,urb,Zone_6A Cold Humid,2095,0.0009361791515188507
C-EEU-ROU,urb,Zone_6A Cold Humid,2100,0.0009147185572313221
C-EEU-SVK,rur,Zone_5A Cool Humid,2010,0.25725592403027103
C-EEU-SVK,rur,Zone_5A Cool Humid,2015,0.26189729726109157
C-EEU-SVK,rur,Zone_5A Cool Humid,2020,0.2641796527413402
C-EEU-SVK,rur,Zone_5A Cool Humid,2025,0.264280893459296
C-EEU-SVK,rur,Zone_5A Cool Humid,2030,0.2624873997992523
C-EEU-SVK,rur,Zone_5A Cool Humid,2035,0.2590874524049666
C-EEU-SVK,rur,Zone_5A Cool Humid,2040,0.2543701026336774
C-EEU-SVK,rur,Zone_5A Cool Humid,2045,0.24862425371172536
C-EEU-SVK,rur,Zone_5A Cool Humid,2050,0.24213784749362197
C-EEU-SVK,rur,Zone_5A Cool Humid,2055,0.23519710962787305
C-EEU-SVK,rur,Zone_5A Cool Humid,2060,0.22808585560643124
C-EEU-SVK,rur,Zone_5A Cool Humid,2065,0.2210849131814413
C-EEU-SVK,rur,Zone_5A Cool Humid,2070,0.2144717774682944
C-EEU-SVK,rur,Zone_5A Cool Humid,2075,0.20852067900725085
C-EEU-SVK,rur,Zone_5A Cool Humid,2080,0.20350329348411117
C-EEU-SVK,rur,Zone_5A Cool Humid,2085,0.19969031848405144
C-EEU-SVK,rur,Zone_5A Cool Humid,2090,0.19735403859032852
C-EEU-SVK,rur,Zone_5A Cool Humid,2095,0.19677175669760877
C-EEU-SVK,rur,Zone_5A Cool Humid,2100,0.19822960247977023
C-EEU-SVK,rur,Zone_6A Cold Humid,2010,0.11219331633098718
C-EEU-SVK,rur,Zone_6A Cold Humid,2015,0.11410341726302009
C-EEU-SVK,rur,Zone_6A Cold Humid,2020,0.11505243376870963
C-EEU-SVK,rur,Zone_6A Cold Humid,2025,0.11520705351910279
C-EEU-SVK,rur,Zone_6A Cold Humid,2030,0.11466840094072778
C-EEU-SVK,rur,Zone_6A Cold Humid,2035,0.11353766906586119
C-EEU-SVK,rur,Zone_6A Cold Humid,2040,0.11191608815687903
C-EEU-SVK,rur,Zone_6A Cold Humid,2045,0.10990490060955191
C-EEU-SVK,rur,Zone_6A Cold Humid,2050,0.10760533869920014
C-EEU-SVK,rur,Zone_6A Cold Humid,2055,0.10511860325268693
C-EEU-SVK,rur,Zone_6A Cold Humid,2060,0.1025458425396104
C-EEU-SVK,rur,Zone_6A Cold Humid,2065,0.09998813194812231
C-EEU-SVK,rur,Zone_6A Cold Humid,2070,0.09754645655827703
C-EEU-SVK,rur,Zone_6A Cold Humid,2075,0.09532170057197911
C-EEU-SVK,rur,Zone_6A Cold Humid,2080,0.09341464940844911
C-EEU-SVK,rur,Zone_6A Cold Humid,2085,0.0919260113572313
C-EEU-SVK,rur,Zone_6A Cold Humid,2090,0.09095646472799054
C-EEU-SVK,rur,Zone_6A Cold Humid,2095,0.09060673206405448
C-EEU-SVK,rur,Zone_6A Cold Humid,2100,0.0909776747023809
C-EEU-SVK,sub,Zone_5A Cool Humid,2010,0.17523159043669995
C-EEU-SVK,sub,Zone_5A Cool Humid,2015,0.17596526463397588
C-EEU-SVK,sub,Zone_5A Cool Humid,2020,0.17629283103656318
C-EEU-SVK,sub,Zone_5A Cool Humid,2025,0.17625329986708368
C-EEU-SVK,sub,Zone_5A Cool Humid,2030,0.17586697292494527
C-EEU-SVK,sub,Zone_5A Cool Humid,2035,0.17515427291200603
C-EEU-SVK,sub,Zone_5A Cool Humid,2040,0.17413566519013185
C-EEU-SVK,sub,Zone_5A Cool Humid,2045,0.17283159567925926
C-EEU-SVK,sub,Zone_5A Cool Humid,2050,0.1712624428054697
C-EEU-SVK,sub,Zone_5A Cool Humid,2055,0.1694484824901263
C-EEU-SVK,sub,Zone_5A Cool Humid,2060,0.1674098660828076
C-EEU-SVK,sub,Zone_5A Cool Humid,2065,0.16516661195329602
C-EEU-SVK,sub,Zone_5A Cool Humid,2070,0.16273861221774857
C-EEU-SVK,sub,Zone_5A Cool Humid,2075,0.16014565680882556
C-EEU-SVK,sub,Zone_5A Cool Humid,2080,0.15740747781916845
C-EEU-SVK,sub,Zone_5A Cool Humid,2085,0.1545438177442529
C-EEU-SVK,sub,Zone_5A Cool Humid,2090,0.15157452589530318
C-EEU-SVK,sub,Zone_5A Cool Humid,2095,0.1485196877908109
C-EEU-SVK,sub,Zone_5A Cool Humid,2100,0.14539979267964132
C-EEU-SVK,sub,Zone_6A Cold Humid,2010,0.07533479287383726
C-EEU-SVK,sub,Zone_6A Cold Humid,2015,0.07566938891085223
C-EEU-SVK,sub,Zone_6A Cold Humid,2020,0.07581701741548941
C-EEU-SVK,sub,Zone_6A Cold Humid,2025,0.07578079045621616
C-EEU-SVK,sub,Zone_6A Cold Humid,2030,0.07557479570660476
C-EEU-SVK,sub,Zone_6A Cold Humid,2035,0.07521312042310074
C-EEU-SVK,sub,Zone_6A Cold Humid,2040,0.07470984786798801
C-EEU-SVK,sub,Zone_6A Cold Humid,2045,0.07407905470017037
C-EEU-SVK,sub,Zone_6A Cold Humid,2050,0.07333480928223927
C-EEU-SVK,sub,Zone_6A Cold Humid,2055,0.07249117091493361
C-EEU-SVK,sub,Zone_6A Cold Humid,2060,0.07156219006581786
C-EEU-SVK,sub,Zone_6A Cold Humid,2065,0.07056190971110002
C-EEU-SVK,sub,Zone_6A Cold Humid,2070,0.06950436795992995
C-EEU-SVK,sub,Zone_6A Cold Humid,2075,0.06840360217999145
C-EEU-SVK,sub,Zone_6A Cold Humid,2080,0.0672736548912433
C-EEU-SVK,sub,Zone_6A Cold Humid,2085,0.06612858173937161
C-EEU-SVK,sub,Zone_6A Cold Humid,2090,0.06498246189826676
C-EEU-SVK,sub,Zone_6A Cold Humid,2095,0.06384941127588349
C-EEU-SVK,sub,Zone_6A Cold Humid,2100,0.06274359890182933
C-EEU-SVK,urb,Zone_5A Cool Humid,2010,0.13729975619479365
C-EEU-SVK,urb,Zone_5A Cool Humid,2015,0.13793839488625975
C-EEU-SVK,urb,Zone_5A Cool Humid,2020,0.13818629902975957
C-EEU-SVK,urb,Zone_5A Cool Humid,2025,0.137968750023772
C-EEU-SVK,urb,Zone_5A Cool Humid,2030,0.13730639984199042
C-EEU-SVK,urb,Zone_5A Cool Humid,2035,0.13622013600618796
C-EEU-SVK,urb,Zone_5A Cool Humid,2040,0.13473103249918245
C-EEU-SVK,urb,Zone_5A Cool Humid,2045,0.13286031047176713
C-EEU-SVK,urb,Zone_5A Cool Humid,2050,0.13062930664864708
C-EEU-SVK,urb,Zone_5A Cool Humid,2055,0.1280594479140078
C-EEU-SVK,urb,Zone_5A Cool Humid,2060,0.12517223099229324
C-EEU-SVK,urb,Zone_5A Cool Humid,2065,0.12198920648183365
C-EEU-SVK,urb,Zone_5A Cool Humid,2070,0.11853196678335412
C-EEU-SVK,urb,Zone_5A Cool Humid,2075,0.11482213772006516
C-EEU-SVK,urb,Zone_5A Cool Humid,2080,0.11088137389575478
C-EEU-SVK,urb,Zone_5A Cool Humid,2085,0.10673135810714854
C-EEU-SVK,urb,Zone_5A Cool Humid,2090,0.10239380544589263
C-EEU-SVK,urb,Zone_5A Cool Humid,2095,0.0978904731317111
C-EEU-SVK,urb,Zone_5A Cool Humid,2100,0.0932431776649508
C-EEU-SVK,urb,Zone_6A Cold Humid,2010,0.015467394341542994
C-EEU-SVK,urb,Zone_6A Cold Humid,2015,0.015507925026051892
C-EEU-SVK,urb,Zone_6A Cold Humid,2020,0.015514393981995448
C-EEU-SVK,urb,Zone_6A Cold Humid,2025,0.015506655798927505
C-EEU-SVK,urb,Zone_6A Cold Humid,2030,0.015484032936931983
C-EEU-SVK,urb,Zone_6A Cold Humid,2035,0.015445893773624302
C-EEU-SVK,urb,Zone_6A Cold Humid,2040,0.015391640447475234
C-EEU-SVK,urb,Zone_6A Cold Humid,2045,0.015320698799571496
C-EEU-SVK,urb,Zone_6A Cold Humid,2050,0.015232509904181644
C-EEU-SVK,urb,Zone_6A Cold Humid,2055,0.015126522802728398
C-EEU-SVK,urb,Zone_6A Cold Humid,2060,0.015002188145486876
C-EEU-SVK,urb,Zone_6A Cold Humid,2065,0.014858952510661166
C-EEU-SVK,urb,Zone_6A Cold Humid,2070,0.014696253218360964
C-EEU-SVK,urb,Zone_6A Cold Humid,2075,0.014513513492190482
C-EEU-SVK,urb,Zone_6A Cold Humid,2080,0.014310137847023067
C-EEU-SVK,urb,Zone_6A Cold Humid,2085,0.0140855076004223
C-EEU-SVK,urb,Zone_6A Cold Humid,2090,0.013838976418769326
C-EEU-SVK,urb,Zone_6A Cold Humid,2095,0.013569865818662262
C-EEU-SVK,urb,Zone_6A Cold Humid,2100,0.013277460550440228
C-EEU-SVN,rur,Zone_4A Mixed Humid,2010,0.06857230672145088
C-EEU-SVN,rur,Zone_4A Mixed Humid,2015,0.06943138281193821
C-EEU-SVN,rur,Zone_4A Mixed Humid,2020,0.06992923778544376
C-EEU-SVN,rur,Zone_4A Mixed Humid,2025,0.07023348734071473
C-EEU-SVN,rur,Zone_4A Mixed Humid,2030,0.07035417952172777
C-EEU-SVN,rur,Zone_4A Mixed Humid,2035,0.07030162996625598
C-EEU-SVN,rur,Zone_4A Mixed Humid,2040,0.07008629407114204
C-EEU-SVN,rur,Zone_4A Mixed Humid,2045,0.06971867640852372
C-EEU-SVN,rur,Zone_4A Mixed Humid,2050,0.06920926991432048
C-EEU-SVN,rur,Zone_4A Mixed Humid,2055,0.06856852166993839
C-EEU-SVN,rur,Zone_4A Mixed Humid,2060,0.06780682519474142
C-EEU-SVN,rur,Zone_4A Mixed Humid,2065,0.06693454148356645
C-EEU-SVN,rur,Zone_4A Mixed Humid,2070,0.06596205270059284
C-EEU-SVN,rur,Zone_4A Mixed Humid,2075,0.06489985340374442
C-EEU-SVN,rur,Zone_4A Mixed Humid,2080,0.06375868416564531
C-EEU-SVN,rur,Zone_4A Mixed Humid,2085,0.06254971106984218
C-EEU-SVN,rur,Zone_4A Mixed Humid,2090,0.061284751298542224
C-EEU-SVN,rur,Zone_4A Mixed Humid,2095,0.05997653943594337
C-EEU-SVN,rur,Zone_4A Mixed Humid,2100,0.05863902099783667
C-EEU-SVN,rur,Zone_5A Cool Humid,2010,0.04262787598998082
C-EEU-SVN,rur,Zone_5A Cool Humid,2015,0.04336545737097523
C-EEU-SVN,rur,Zone_5A Cool Humid,2020,0.043870273027959164
C-EEU-SVN,rur,Zone_5A Cool Humid,2025,0.044071676259161925
C-EEU-SVN,rur,Zone_5A Cool Humid,2030,0.04400209720877238
C-EEU-SVN,rur,Zone_5A Cool Humid,2035,0.04369446584602805
C-EEU-SVN,rur,Zone_5A Cool Humid,2040,0.043182013742065956
C-EEU-SVN,rur,Zone_5A Cool Humid,2045,0.04249811267148674
C-EEU-SVN,rur,Zone_5A Cool Humid,2050,0.04167613569268015
C-EEU-SVN,rur,Zone_5A Cool Humid,2055,0.04074933160918702
C-EEU-SVN,rur,Zone_5A Cool Humid,2060,0.039750707511138274
C-EEU-SVN,rur,Zone_5A Cool Humid,2065,0.038712917231055424
C-EEU-SVN,rur,Zone_5A Cool Humid,2070,0.037668156516831114
C-EEU-SVN,rur,Zone_5A Cool Humid,2075,0.03664806882364305
C-EEU-SVN,rur,Zone_5A Cool Humid,2080,0.03568366897549266
C-EEU-SVN,rur,Zone_5A Cool Humid,2085,0.034805295456837505
C-EEU-SVN,rur,Zone_5A Cool Humid,2090,0.03404260540505034
C-EEU-SVN,rur,Zone_5A Cool Humid,2095,0.03342462878895075
C-EEU-SVN,rur,Zone_5A Cool Humid,2100,0.03297989872656191
C-EEU-SVN,rur,Zone_7A Very cold Humid,2010,0.006369204421055913
C-EEU-SVN,rur,Zone_7A Very cold Humid,2015,0.006470162960384599
C-EEU-SVN,rur,Zone_7A Very cold Humid,2020,0.00655382659239479
C-EEU-SVN,rur,Zone_7A Very cold Humid,2025,0.0066165648897475535
C-EEU-SVN,rur,Zone_7A Very cold Humid,2030,0.00666098161403973
C-EEU-SVN,rur,Zone_7A Very cold Humid,2035,0.006689693091872014
C-EEU-SVN,rur,Zone_7A Very cold Humid,2040,0.006705329162512271
C-EEU-SVN,rur,Zone_7A Very cold Humid,2045,0.00671053432326725
C-EEU-SVN,rur,Zone_7A Very cold Humid,2050,0.006707968951167195
C-EEU-SVN,rur,Zone_7A Very cold Humid,2055,0.006700310456025552
C-EEU-SVN,rur,Zone_7A Very cold Humid,2060,0.006690254179522412
C-EEU-SVN,rur,Zone_7A Very cold Humid,2065,0.0066805138001373165
C-EEU-SVN,rur,Zone_7A Very cold Humid,2070,0.006673820938469548
C-EEU-SVN,rur,Zone_7A Very cold Humid,2075,0.00667292358916613
C-EEU-SVN,rur,Zone_7A Very cold Humid,2080,0.006680582947378155
C-EEU-SVN,rur,Zone_7A Very cold Humid,2085,0.006699568169944659
C-EEU-SVN,rur,Zone_7A Very cold Humid,2090,0.006732648643242139
C-EEU-SVN,rur,Zone_7A Very cold Humid,2095,0.006782583456293849
C-EEU-SVN,rur,Zone_7A Very cold Humid,2100,0.006852108035098481
C-EEU-SVN,sub,Zone_4A Mixed Humid,2010,0.028340867658521878
C-EEU-SVN,sub,Zone_4A Mixed Humid,2015,0.028811360134616257
C-EEU-SVN,sub,Zone_4A Mixed Humid,2020,0.02912872464526033
C-EEU-SVN,sub,Zone_4A Mixed Humid,2025,0.029321950253224965
C-EEU-SVN,sub,Zone_4A Mixed Humid,2030,0.02940429365118321
C-EEU-SVN,sub,Zone_4A Mixed Humid,2035,0.029389057262618822
C-EEU-SVN,sub,Zone_4A Mixed Humid,2040,0.029289552072011053
C-EEU-SVN,sub,Zone_4A Mixed Humid,2045,0.029119066084479173
C-EEU-SVN,sub,Zone_4A Mixed Humid,2050,0.02889083596444992
C-EEU-SVN,sub,Zone_4A Mixed Humid,2055,0.02861802086561592
C-EEU-SVN,sub,Zone_4A Mixed Humid,2060,0.028313678722461263
C-EEU-SVN,sub,Zone_4A Mixed Humid,2065,0.027990746528973424
C-EEU-SVN,sub,Zone_4A Mixed Humid,2070,0.02766202744550167
C-EEU-SVN,sub,Zone_4A Mixed Humid,2075,0.02734018886250344
C-EEU-SVN,sub,Zone_4A Mixed Humid,2080,0.027037776536297672
C-EEU-SVN,sub,Zone_4A Mixed Humid,2085,0.026767250114645515
C-EEU-SVN,sub,Zone_4A Mixed Humid,2090,0.026541044148616674
C-EEU-SVN,sub,Zone_4A Mixed Humid,2095,0.02637165543516297
C-EEU-SVN,sub,Zone_4A Mixed Humid,2100,0.026271752047970266
C-EEU-SVN,sub,Zone_5A Cool Humid,2010,0.060495956790859826
C-EEU-SVN,sub,Zone_5A Cool Humid,2015,0.0616599532109315
C-EEU-SVN,sub,Zone_5A Cool Humid,2020,0.06230715843632576
C-EEU-SVN,sub,Zone_5A Cool Humid,2025,0.06238670384315915
C-EEU-SVN,sub,Zone_5A Cool Humid,2030,0.06197222390254575
C-EEU-SVN,sub,Zone_5A Cool Humid,2035,0.061138167487600134
